system:index,albedo,date,.geo
61,300.76904296875,2009-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,301.3958740234375,2009-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,301.9192199707031,2009-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,302.2616271972656,2009-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,302.3292236328125,2009-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,302.17413330078125,2009-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,301.9214782714844,2009-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,301.55328369140625,2009-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,301.2564697265625,2009-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,301.27947998046875,2009-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,301.23577880859375,2009-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,301.1695251464844,2009-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,301.0106201171875,2009-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,300.6805725097656,2009-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,300.33758544921875,2009-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,299.9828186035156,2009-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,299.5394592285156,2009-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,299.3542785644531,2009-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,299.240966796875,2009-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,299.16693115234375,2009-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,299.02069091796875,2009-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
82,299.1239013671875,2009-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,299.53369140625,2009-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,300.08831787109375,2009-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,300.7773132324219,2009-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,301.4473571777344,2009-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
87,301.9632568359375,2009-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
88,302.3594970703125,2009-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
89,302.5648498535156,2009-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
90,302.568359375,2009-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
91,302.3434143066406,2009-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
92,302.15753173828125,2009-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
93,301.97882080078125,2009-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
94,301.980224609375,2009-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
95,302.0389709472656,2009-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
96,302.01458740234375,2009-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
97,301.86346435546875,2009-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
98,301.4580383300781,2009-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
99,300.7149963378906,2009-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
100,299.8455810546875,2009-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
101,299.5950927734375,2009-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
102,299.2413330078125,2009-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
103,299.01849365234375,2009-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
104,298.91314697265625,2009-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
105,298.93426513671875,2009-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
106,299.224853515625,2009-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
107,299.55682373046875,2009-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
108,299.8253173828125,2009-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
109,300.1343078613281,2009-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,300.43634033203125,2009-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,300.6947937011719,2009-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
112,300.85565185546875,2009-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
113,300.9797668457031,2009-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
114,300.9834899902344,2009-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
115,300.8262634277344,2009-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
116,300.4931640625,2009-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
117,299.9393615722656,2009-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
118,299.7306823730469,2009-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
119,299.9358215332031,2009-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
120,300.1962585449219,2009-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
121,300.44171142578125,2009-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
122,300.61077880859375,2009-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
123,300.73486328125,2009-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
