system:index,albedo,date,.geo
147,100368.3671875,2009-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
148,100307.71875,2009-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
149,100230.65625,2009-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
150,100165.5234375,2009-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
151,100145.328125,2009-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
152,100199.03125,2009-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
153,100290.6015625,2009-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
154,100388.65625,2009-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
155,100477.25,2009-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
156,100530.265625,2009-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
157,100544.90625,2009-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
158,100526.7578125,2009-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
159,100484.7109375,2009-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
160,100403.5390625,2009-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
161,100317.90625,2009-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
162,100261.546875,2009-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
163,100231.9921875,2009-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
164,100249.046875,2009-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
165,100291.75,2009-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
166,100349.0078125,2009-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
167,100420.8984375,2009-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
168,100462.8671875,2009-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
169,100469.6640625,2009-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
170,100440.90625,2009-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
171,100340.3984375,2009-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
172,100232.6796875,2009-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
173,100179.765625,2009-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
174,100188.0859375,2009-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
175,100223.5390625,2009-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
176,100291.53125,2009-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
177,100376.1171875,2009-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
178,100483.3515625,2009-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
179,100586.2890625,2009-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
180,100633.828125,2009-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
181,100622.1875,2009-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
182,100581.5859375,2009-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
183,100540.1640625,2009-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
184,100469.4453125,2009-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
185,100394.4765625,2009-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
186,100343.828125,2009-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
187,100328.28125,2009-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
188,100354.4375,2009-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
189,100399.03125,2009-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
190,100452.109375,2009-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
191,100516.3046875,2009-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
192,100579.2734375,2009-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
193,100595.3203125,2009-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
194,100578.515625,2009-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
195,100521.015625,2009-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
196,100442.734375,2009-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
197,100382.1328125,2009-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
198,100347.3359375,2009-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
199,100338.7734375,2009-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
200,100351.578125,2009-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
201,100410.5078125,2009-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
202,100512.6875,2009-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
203,100610.7734375,2009-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
204,100653.6328125,2009-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
205,100656.390625,2009-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
206,100620.390625,2009-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
207,100566.03125,2009-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
208,100481.8203125,2009-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
209,100384.7734375,2009-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
210,100310.1796875,2009-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
211,100276.4453125,2009-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
212,100294.34375,2009-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
213,100353.0859375,2009-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
214,100421.625,2009-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
215,100494.5546875,2009-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
216,100554.5625,2009-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
217,100574.0703125,2009-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
218,100562.75,2009-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
219,100529.0625,2009-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
220,100477.53125,2009-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
221,100408.8203125,2009-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
222,100352.0859375,2009-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
223,100334.9609375,2009-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
224,100355.1875,2009-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
225,100431.109375,2009-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
226,100547.9765625,2009-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
227,100660.046875,2009-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
228,100730.296875,2009-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
229,100741.421875,2009-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
230,100698.515625,2009-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
231,100619.765625,2009-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
232,100514.203125,2009-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
233,100400.515625,2009-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
234,100306.4296875,2009-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
235,100254.34375,2009-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
236,100266.7109375,2009-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
237,100315.3125,2009-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
238,100374.8359375,2009-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
239,100440.7890625,2009-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
240,100494.2109375,2009-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
241,100516.6640625,2009-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
242,100507.4609375,2009-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
243,100454.2109375,2009-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
244,100387.7578125,2009-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
245,100326.8203125,2009-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
246,100293.5,2009-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
247,100300.2890625,2009-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
248,100346.71875,2009-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
249,100421.6015625,2009-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
250,100518.0703125,2009-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
251,100594.6171875,2009-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
252,100634.84375,2009-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
253,100642.6640625,2009-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
254,100607.1640625,2009-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
255,100542.703125,2009-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
256,100455.1484375,2009-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
257,100373.2890625,2009-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
258,100290.6875,2009-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
259,100244.984375,2009-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
260,100233.8671875,2009-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
261,100259.4375,2009-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
262,100308.296875,2009-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
263,100379.6640625,2009-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
264,100451.0390625,2009-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
265,100476.484375,2009-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
266,100472.203125,2009-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
267,100435.1953125,2009-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
268,100380.2578125,2009-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
269,100319.5,2009-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
270,100290.9375,2009-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
271,100298.28125,2009-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
272,100323.8359375,2009-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
273,100390.5,2009-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
274,100480.21875,2009-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
275,100566.7734375,2009-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
276,100607.234375,2009-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
277,100622.90625,2009-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
278,100591.1796875,2009-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
279,100514.484375,2009-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
280,100419.1640625,2009-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
281,100310.6796875,2009-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
282,100232.09375,2009-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
283,100185.7578125,2009-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
284,100195.125,2009-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
285,100233.328125,2009-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
286,100290.90625,2009-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
287,100362.6328125,2009-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
288,100440.703125,2009-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
289,100472.703125,2009-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
290,100469.9140625,2009-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
291,100424.9921875,2009-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
292,100354.8359375,2009-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
293,100276.046875,2009-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
294,100247.5390625,2009-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
295,100258.703125,2009-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
296,100311.9609375,2009-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
297,100393.2109375,2009-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
298,100503.8515625,2009-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
299,100598.921875,2009-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
300,100642.0546875,2009-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
301,100634.609375,2009-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
302,100584.046875,2009-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
303,100513.53125,2009-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
304,100429.1484375,2009-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
305,100331.34375,2009-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
306,100244.328125,2009-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
307,100203.8125,2009-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
308,100215.8203125,2009-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
309,100270.578125,2009-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
310,100354.7890625,2009-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
311,100443.578125,2009-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
312,100519.1171875,2009-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
313,100539.65625,2009-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
314,100525.9765625,2009-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
315,100468.6484375,2009-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
316,100391.171875,2009-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
317,100318.5703125,2009-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
318,100267.7734375,2009-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
319,100263.96875,2009-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
320,100301.40625,2009-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
321,100373.59375,2009-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
322,100474.890625,2009-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
323,100565.5859375,2009-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
324,100600.9375,2009-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
325,100597.890625,2009-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
326,100569.5703125,2009-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
327,100506.9140625,2009-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
