MOD15A2H.A2002041.h10v09.006.2020069001238.Fpar_500m,MOD15A2H,A2002041,Lat-3.834436Lon-73.31897Samp17Line17,2020069001238,9.0,8.0,250.0,13.0,11.0,11.0,11.0,250.0,250.0,250.0,250.0,250.0,14.0,14.0,13.0,18.0,31.0,12.0,17.0,250.0,8.0,7.0,11.0,14.0,11.0,13.0,13.0,23.0,15.0,15.0,14.0,13.0,12.0,31.0,8.0,8.0,250.0,11.0,7.0,10.0,10.0,10.0,10.0,11.0,10.0,12.0,15.0,15.0,13.0,10.0,10.0,13.0,9.0,9.0,8.0,14.0,10.0,9.0,9.0,13.0,11.0,10.0,12.0,16.0,16.0,18.0,18.0,18.0,15.0,15.0,10.0,8.0,8.0,12.0,10.0,10.0,13.0,11.0,11.0,11.0,13.0,13.0,12.0,11.0,11.0,9.0,10.0,10.0,8.0,8.0,8.0,250.0,9.0,13.0,12.0,12.0,11.0,13.0,13.0,16.0,11.0,11.0,11.0,10.0,11.0,11.0,11.0,8.0,250.0,9.0,254.0,11.0,11.0,14.0,14.0,14.0,16.0,13.0,14.0,18.0,12.0,11.0,10.0,250.0,12.0,12.0,9.0,254.0,254.0,15.0,18.0,14.0,12.0,12.0,12.0,15.0,12.0,16.0,12.0,10.0,250.0,250.0,250.0,10.0,11.0,19.0,15.0,18.0,14.0,14.0,14.0,11.0,10.0,12.0,13.0,14.0,15.0,15.0,250.0,250.0,13.0,12.0,19.0,26.0,26.0,21.0,17.0,17.0,10.0,10.0,25.0,15.0,13.0,14.0,25.0,25.0,33.0,13.0,12.0,19.0,30.0,30.0,30.0,20.0,20.0,12.0,10.0,16.0,21.0,22.0,21.0,17.0,23.0,33.0,22.0,22.0,21.0,21.0,21.0,22.0,16.0,20.0,12.0,14.0,35.0,33.0,25.0,34.0,40.0,25.0,38.0,32.0,32.0,20.0,16.0,16.0,22.0,16.0,16.0,11.0,9.0,31.0,29.0,29.0,30.0,250.0,19.0,31.0,30.0,30.0,20.0,15.0,16.0,20.0,15.0,15.0,15.0,14.0,42.0,40.0,39.0,46.0,250.0,27.0,21.0,21.0,16.0,20.0,15.0,15.0,15.0,21.0,21.0,15.0,11.0,41.0,34.0,38.0,40.0,42.0,20.0,19.0,18.0,18.0,15.0,12.0,9.0,11.0,12.0,9.0,9.0,11.0,34.0,22.0,34.0,40.0,38.0,31.0,19.0,19.0,19.0,19.0,12.0,10.0,8.0,8.0,9.0,9.0,9.0
MOD15A2H.A2002049.h10v09.006.2020069042437.Fpar_500m,MOD15A2H,A2002049,Lat-3.834436Lon-73.31897Samp17Line17,2020069042437,88.0,78.0,250.0,64.0,42.0,61.0,45.0,250.0,250.0,250.0,250.0,250.0,73.0,89.0,89.0,89.0,89.0,90.0,84.0,250.0,70.0,56.0,54.0,59.0,65.0,68.0,68.0,61.0,86.0,89.0,90.0,90.0,90.0,79.0,88.0,88.0,250.0,70.0,57.0,40.0,78.0,76.0,60.0,60.0,68.0,48.0,90.0,85.0,82.0,82.0,81.0,89.0,80.0,84.0,73.0,63.0,67.0,77.0,77.0,66.0,66.0,75.0,90.0,89.0,90.0,78.0,81.0,81.0,89.0,80.0,53.0,53.0,59.0,57.0,59.0,71.0,66.0,76.0,76.0,90.0,90.0,90.0,82.0,77.0,81.0,89.0,85.0,73.0,79.0,67.0,66.0,250.0,63.0,92.0,92.0,92.0,90.0,90.0,90.0,82.0,77.0,90.0,63.0,49.0,41.0,80.0,68.0,60.0,250.0,63.0,254.0,90.0,90.0,86.0,82.0,80.0,82.0,81.0,90.0,54.0,43.0,45.0,63.0,250.0,66.0,58.0,64.0,254.0,254.0,85.0,85.0,83.0,86.0,86.0,85.0,90.0,61.0,51.0,60.0,58.0,250.0,250.0,250.0,51.0,74.0,85.0,84.0,84.0,90.0,86.0,89.0,90.0,90.0,61.0,59.0,62.0,44.0,58.0,250.0,250.0,58.0,72.0,90.0,89.0,89.0,90.0,90.0,86.0,90.0,90.0,85.0,85.0,52.0,44.0,59.0,59.0,82.0,82.0,90.0,89.0,89.0,89.0,89.0,90.0,90.0,86.0,86.0,59.0,59.0,52.0,42.0,52.0,53.0,52.0,85.0,89.0,89.0,89.0,90.0,90.0,90.0,90.0,83.0,82.0,66.0,57.0,46.0,63.0,51.0,76.0,76.0,90.0,89.0,89.0,88.0,90.0,90.0,81.0,80.0,79.0,78.0,72.0,57.0,48.0,58.0,250.0,85.0,85.0,93.0,89.0,89.0,89.0,90.0,81.0,81.0,79.0,78.0,78.0,74.0,72.0,63.0,52.0,250.0,70.0,70.0,89.0,90.0,89.0,90.0,90.0,84.0,84.0,83.0,78.0,77.0,84.0,88.0,64.0,58.0,51.0,87.0,94.0,89.0,90.0,90.0,89.0,89.0,90.0,90.0,83.0,78.0,83.0,92.0,92.0,74.0,66.0,38.0,77.0,94.0,94.0,85.0,90.0,90.0,90.0,90.0,84.0,84.0,86.0,86.0
MOD15A2H.A2002057.h10v09.006.2020069075403.Fpar_500m,MOD15A2H,A2002057,Lat-3.834436Lon-73.31897Samp17Line17,2020069075403,77.0,63.0,250.0,44.0,44.0,46.0,46.0,250.0,250.0,250.0,250.0,250.0,47.0,39.0,37.0,23.0,23.0,77.0,63.0,250.0,45.0,45.0,53.0,34.0,42.0,43.0,43.0,36.0,44.0,47.0,45.0,45.0,29.0,29.0,76.0,75.0,250.0,46.0,46.0,77.0,73.0,73.0,43.0,43.0,57.0,57.0,51.0,48.0,48.0,29.0,29.0,74.0,83.0,83.0,51.0,51.0,49.0,41.0,41.0,44.0,79.0,83.0,83.0,55.0,41.0,41.0,29.0,29.0,74.0,92.0,92.0,51.0,51.0,58.0,37.0,37.0,43.0,54.0,83.0,86.0,55.0,41.0,41.0,31.0,31.0,74.0,92.0,92.0,87.0,67.0,40.0,250.0,79.0,84.0,84.0,83.0,86.0,86.0,46.0,46.0,31.0,31.0,38.0,86.0,86.0,80.0,55.0,34.0,250.0,79.0,254.0,84.0,82.0,85.0,85.0,25.0,25.0,42.0,42.0,67.0,47.0,47.0,33.0,250.0,34.0,38.0,86.0,254.0,254.0,82.0,39.0,39.0,33.0,33.0,42.0,81.0,72.0,57.0,57.0,33.0,250.0,250.0,250.0,57.0,85.0,85.0,87.0,36.0,39.0,33.0,33.0,83.0,78.0,72.0,57.0,57.0,40.0,33.0,250.0,250.0,36.0,94.0,84.0,87.0,36.0,36.0,48.0,48.0,39.0,76.0,83.0,78.0,55.0,45.0,37.0,36.0,70.0,36.0,94.0,84.0,84.0,78.0,78.0,50.0,50.0,85.0,100.0,52.0,60.0,60.0,59.0,48.0,36.0,70.0,70.0,92.0,82.0,82.0,84.0,84.0,30.0,50.0,85.0,100.0,59.0,50.0,58.0,59.0,48.0,72.0,92.0,92.0,83.0,84.0,84.0,83.0,84.0,30.0,82.0,82.0,93.0,48.0,50.0,58.0,58.0,250.0,81.0,93.0,93.0,88.0,75.0,84.0,83.0,83.0,32.0,82.0,82.0,94.0,46.0,43.0,43.0,41.0,250.0,87.0,97.0,88.0,88.0,75.0,75.0,76.0,76.0,37.0,82.0,82.0,83.0,87.0,88.0,47.0,47.0,66.0,87.0,97.0,71.0,71.0,85.0,85.0,83.0,83.0,84.0,82.0,82.0,83.0,34.0,32.0,41.0,47.0,66.0,87.0,95.0,82.0,82.0,55.0,55.0,84.0,83.0,84.0,84.0,84.0,86.0
MOD15A2H.A2002065.h10v09.006.2020069114127.Fpar_500m,MOD15A2H,A2002065,Lat-3.834436Lon-73.31897Samp17Line17,2020069114127,38.0,38.0,250.0,33.0,47.0,47.0,34.0,250.0,250.0,250.0,250.0,250.0,28.0,23.0,23.0,24.0,24.0,41.0,71.0,250.0,38.0,30.0,30.0,28.0,19.0,36.0,36.0,59.0,85.0,85.0,83.0,43.0,47.0,47.0,42.0,42.0,250.0,41.0,42.0,29.0,23.0,23.0,30.0,30.0,31.0,37.0,37.0,33.0,33.0,30.0,30.0,34.0,34.0,20.0,19.0,47.0,30.0,30.0,30.0,30.0,31.0,31.0,35.0,35.0,50.0,50.0,34.0,34.0,39.0,34.0,20.0,19.0,47.0,47.0,36.0,36.0,36.0,28.0,28.0,38.0,35.0,27.0,27.0,30.0,30.0,39.0,39.0,27.0,27.0,40.0,40.0,250.0,20.0,28.0,28.0,28.0,38.0,38.0,24.0,37.0,35.0,35.0,25.0,24.0,26.0,26.0,29.0,40.0,250.0,20.0,254.0,26.0,26.0,35.0,35.0,37.0,37.0,37.0,25.0,23.0,25.0,29.0,29.0,250.0,29.0,31.0,39.0,254.0,254.0,26.0,26.0,35.0,100.0,100.0,38.0,38.0,23.0,23.0,21.0,21.0,250.0,250.0,250.0,18.0,24.0,24.0,94.0,33.0,33.0,33.0,100.0,37.0,24.0,20.0,20.0,36.0,36.0,14.0,250.0,250.0,33.0,33.0,94.0,94.0,94.0,33.0,100.0,100.0,37.0,29.0,22.0,20.0,36.0,36.0,53.0,56.0,43.0,43.0,33.0,95.0,95.0,95.0,90.0,90.0,90.0,29.0,29.0,23.0,23.0,26.0,29.0,42.0,42.0,57.0,57.0,48.0,64.0,95.0,95.0,90.0,90.0,90.0,23.0,23.0,29.0,19.0,19.0,72.0,72.0,42.0,57.0,57.0,48.0,64.0,64.0,64.0,56.0,56.0,56.0,37.0,37.0,16.0,19.0,19.0,72.0,250.0,89.0,100.0,100.0,100.0,49.0,83.0,83.0,56.0,56.0,56.0,37.0,37.0,14.0,19.0,24.0,18.0,250.0,34.0,41.0,100.0,100.0,49.0,83.0,83.0,36.0,36.0,36.0,21.0,21.0,87.0,89.0,60.0,30.0,37.0,34.0,41.0,41.0,90.0,90.0,86.0,86.0,23.0,23.0,23.0,21.0,21.0,38.0,38.0,60.0,28.0,30.0,15.0,24.0,24.0,27.0,25.0,32.0,86.0,23.0,23.0,23.0,23.0,23.0
MOD15A2H.A2002073.h10v09.006.2020069143540.Fpar_500m,MOD15A2H,A2002073,Lat-3.834436Lon-73.31897Samp17Line17,2020069143540,87.0,88.0,250.0,14.0,9.0,9.0,19.0,250.0,250.0,250.0,250.0,250.0,87.0,86.0,85.0,71.0,71.0,79.0,90.0,250.0,14.0,14.0,68.0,13.0,63.0,66.0,8.0,6.0,83.0,83.0,86.0,85.0,71.0,71.0,70.0,76.0,250.0,63.0,58.0,74.0,74.0,66.0,8.0,8.0,56.0,77.0,82.0,82.0,83.0,68.0,68.0,77.0,73.0,74.0,63.0,56.0,58.0,21.0,21.0,27.0,48.0,56.0,77.0,75.0,75.0,77.0,48.0,48.0,77.0,73.0,51.0,52.0,48.0,47.0,21.0,21.0,27.0,53.0,53.0,55.0,53.0,53.0,53.0,40.0,40.0,75.0,76.0,74.0,74.0,35.0,35.0,250.0,76.0,67.0,55.0,55.0,53.0,42.0,42.0,39.0,42.0,40.0,60.0,78.0,81.0,81.0,35.0,35.0,250.0,76.0,254.0,67.0,67.0,48.0,48.0,48.0,39.0,42.0,34.0,37.0,37.0,37.0,33.0,250.0,33.0,19.0,30.0,254.0,254.0,67.0,48.0,48.0,41.0,36.0,43.0,37.0,63.0,37.0,33.0,33.0,250.0,250.0,250.0,43.0,32.0,27.0,27.0,29.0,33.0,33.0,33.0,35.0,35.0,36.0,36.0,36.0,33.0,33.0,250.0,250.0,48.0,36.0,27.0,26.0,29.0,31.0,28.0,28.0,28.0,30.0,54.0,54.0,36.0,33.0,31.0,47.0,42.0,42.0,35.0,29.0,29.0,26.0,29.0,28.0,28.0,28.0,27.0,33.0,33.0,33.0,30.0,30.0,33.0,23.0,23.0,21.0,28.0,25.0,25.0,25.0,29.0,29.0,26.0,27.0,18.0,33.0,30.0,30.0,30.0,29.0,20.0,22.0,22.0,24.0,23.0,22.0,24.0,25.0,25.0,26.0,22.0,55.0,25.0,25.0,25.0,250.0,26.0,19.0,21.0,21.0,24.0,23.0,24.0,25.0,26.0,25.0,26.0,23.0,33.0,25.0,25.0,26.0,250.0,26.0,24.0,24.0,24.0,27.0,27.0,27.0,26.0,26.0,24.0,24.0,23.0,73.0,73.0,17.0,17.0,22.0,24.0,24.0,24.0,24.0,27.0,27.0,25.0,26.0,26.0,26.0,24.0,26.0,74.0,73.0,17.0,17.0,22.0,23.0,16.0,18.0,21.0,23.0,23.0,26.0,27.0,27.0,28.0,28.0,32.0
MOD15A2H.A2002081.h10v09.006.2020069152056.Fpar_500m,MOD15A2H,A2002081,Lat-3.834436Lon-73.31897Samp17Line17,2020069152056,15.0,9.0,250.0,9.0,8.0,8.0,8.0,250.0,250.0,250.0,250.0,250.0,9.0,10.0,10.0,11.0,11.0,13.0,9.0,250.0,9.0,10.0,8.0,9.0,8.0,9.0,9.0,15.0,8.0,8.0,9.0,9.0,10.0,13.0,13.0,10.0,250.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,10.0,10.0,11.0,12.0,12.0,10.0,9.0,10.0,11.0,12.0,12.0,10.0,10.0,9.0,8.0,8.0,9.0,9.0,14.0,11.0,12.0,11.0,10.0,10.0,11.0,11.0,4.0,12.0,12.0,10.0,9.0,9.0,9.0,8.0,9.0,14.0,14.0,16.0,9.0,9.0,9.0,9.0,11.0,4.0,250.0,12.0,10.0,9.0,9.0,9.0,9.0,9.0,11.0,11.0,16.0,9.0,10.0,10.0,10.0,11.0,10.0,250.0,10.0,254.0,9.0,8.0,9.0,9.0,9.0,11.0,11.0,15.0,10.0,9.0,10.0,11.0,250.0,12.0,12.0,10.0,254.0,254.0,8.0,8.0,9.0,9.0,11.0,11.0,11.0,11.0,10.0,9.0,9.0,250.0,250.0,250.0,9.0,9.0,9.0,8.0,8.0,8.0,10.0,12.0,12.0,13.0,12.0,9.0,4.0,4.0,4.0,250.0,250.0,10.0,10.0,9.0,8.0,8.0,8.0,10.0,11.0,13.0,13.0,11.0,14.0,17.0,14.0,6.0,12.0,11.0,11.0,11.0,10.0,8.0,8.0,8.0,10.0,11.0,11.0,11.0,13.0,13.0,14.0,14.0,4.0,4.0,11.0,11.0,11.0,11.0,11.0,9.0,9.0,10.0,10.0,11.0,11.0,13.0,13.0,14.0,14.0,12.0,11.0,12.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,13.0,13.0,11.0,11.0,250.0,9.0,11.0,14.0,12.0,12.0,13.0,13.0,13.0,14.0,13.0,11.0,11.0,12.0,12.0,12.0,19.0,250.0,12.0,14.0,14.0,13.0,13.0,14.0,14.0,16.0,16.0,16.0,11.0,11.0,10.0,10.0,12.0,13.0,13.0,11.0,14.0,14.0,14.0,14.0,14.0,15.0,19.0,19.0,16.0,13.0,11.0,8.0,8.0,10.0,11.0,13.0,11.0,14.0,15.0,15.0,15.0,15.0,16.0,19.0,19.0,18.0,13.0,11.0
MOD15A2H.A2002089.h10v09.006.2020069232041.Fpar_500m,MOD15A2H,A2002089,Lat-3.834436Lon-73.31897Samp17Line17,2020069232041,85.0,87.0,250.0,9.0,9.0,9.0,9.0,250.0,250.0,250.0,250.0,250.0,90.0,90.0,89.0,89.0,89.0,88.0,87.0,250.0,56.0,9.0,9.0,60.0,9.0,14.0,14.0,12.0,89.0,89.0,89.0,89.0,89.0,89.0,88.0,88.0,250.0,76.0,76.0,90.0,74.0,90.0,14.0,14.0,70.0,91.0,89.0,89.0,93.0,93.0,90.0,88.0,88.0,88.0,65.0,76.0,4.0,4.0,4.0,18.0,75.0,75.0,89.0,89.0,89.0,93.0,93.0,90.0,88.0,88.0,5.0,14.0,14.0,17.0,38.0,4.0,18.0,75.0,75.0,75.0,89.0,89.0,93.0,89.0,90.0,88.0,88.0,5.0,5.0,14.0,17.0,250.0,5.0,4.0,4.0,48.0,89.0,89.0,89.0,93.0,94.0,90.0,61.0,88.0,90.0,90.0,11.0,17.0,250.0,89.0,254.0,4.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,9.0,9.0,11.0,11.0,250.0,15.0,46.0,89.0,254.0,254.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,9.0,9.0,11.0,11.0,250.0,250.0,250.0,5.0,8.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,9.0,9.0,11.0,11.0,56.0,250.0,250.0,4.0,4.0,4.0,89.0,89.0,89.0,90.0,90.0,90.0,89.0,90.0,79.0,15.0,13.0,31.0,13.0,5.0,4.0,4.0,4.0,89.0,89.0,89.0,89.0,90.0,90.0,90.0,9.0,9.0,15.0,15.0,15.0,15.0,7.0,14.0,14.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,90.0,78.0,57.0,15.0,15.0,15.0,7.0,7.0,14.0,14.0,25.0,25.0,89.0,89.0,89.0,89.0,89.0,89.0,57.0,50.0,9.0,9.0,250.0,5.0,5.0,4.0,4.0,25.0,25.0,89.0,89.0,89.0,89.0,89.0,89.0,73.0,50.0,9.0,11.0,250.0,5.0,5.0,4.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,37.0,37.0,11.0,11.0,11.0,5.0,89.0,89.0,89.0,89.0,89.0,96.0,96.0,89.0,89.0,89.0,89.0,74.0,37.0,11.0,11.0,17.0,5.0,5.0,26.0,71.0,89.0,89.0,96.0,96.0,96.0,89.0,89.0,89.0
MOD15A2H.A2002097.h10v09.006.2020070045810.Fpar_500m,MOD15A2H,A2002097,Lat-3.834436Lon-73.31897Samp17Line17,2020070045810,90.0,56.0,250.0,54.0,14.0,23.0,14.0,250.0,250.0,250.0,250.0,250.0,29.0,49.0,20.0,100.0,100.0,80.0,88.0,250.0,61.0,59.0,4.0,58.0,9.0,51.0,45.0,43.0,27.0,27.0,49.0,94.0,94.0,100.0,45.0,53.0,250.0,63.0,63.0,77.0,77.0,30.0,14.0,21.0,22.0,27.0,15.0,19.0,95.0,95.0,100.0,28.0,75.0,79.0,65.0,65.0,14.0,18.0,14.0,14.0,13.0,13.0,14.0,13.0,13.0,69.0,69.0,100.0,50.0,82.0,73.0,60.0,14.0,14.0,14.0,21.0,55.0,13.0,13.0,15.0,16.0,11.0,69.0,69.0,82.0,88.0,82.0,76.0,57.0,9.0,21.0,250.0,39.0,48.0,23.0,15.0,15.0,16.0,14.0,90.0,90.0,83.0,70.0,60.0,60.0,75.0,21.0,21.0,250.0,39.0,254.0,28.0,12.0,12.0,30.0,30.0,82.0,82.0,80.0,21.0,22.0,23.0,23.0,250.0,23.0,13.0,34.0,254.0,254.0,22.0,22.0,16.0,17.0,81.0,82.0,80.0,37.0,37.0,22.0,27.0,250.0,250.0,250.0,47.0,38.0,24.0,12.0,12.0,14.0,17.0,81.0,81.0,81.0,37.0,37.0,37.0,29.0,29.0,250.0,250.0,51.0,51.0,51.0,31.0,21.0,14.0,15.0,81.0,81.0,80.0,47.0,75.0,26.0,23.0,22.0,23.0,25.0,45.0,51.0,51.0,39.0,29.0,54.0,54.0,75.0,75.0,80.0,21.0,21.0,26.0,23.0,23.0,39.0,38.0,29.0,14.0,28.0,32.0,23.0,43.0,43.0,75.0,75.0,80.0,21.0,21.0,4.0,9.0,9.0,20.0,19.0,13.0,21.0,23.0,32.0,31.0,43.0,43.0,68.0,68.0,55.0,24.0,22.0,4.0,9.0,250.0,48.0,32.0,21.0,26.0,23.0,25.0,26.0,52.0,52.0,76.0,76.0,42.0,21.0,21.0,8.0,12.0,250.0,56.0,30.0,30.0,26.0,25.0,11.0,11.0,30.0,74.0,100.0,100.0,42.0,96.0,96.0,9.0,9.0,9.0,34.0,22.0,30.0,25.0,25.0,18.0,18.0,100.0,100.0,43.0,39.0,45.0,72.0,72.0,12.0,12.0,12.0,32.0,41.0,32.0,20.0,21.0,21.0,26.0,33.0,33.0,67.0,95.0,46.0
MOD15A2H.A2002105.h10v09.006.2020070081321.Fpar_500m,MOD15A2H,A2002105,Lat-3.834436Lon-73.31897Samp17Line17,2020070081321,79.0,71.0,250.0,41.0,60.0,41.0,55.0,250.0,250.0,250.0,250.0,250.0,87.0,89.0,87.0,80.0,94.0,71.0,71.0,250.0,45.0,60.0,60.0,51.0,68.0,68.0,68.0,69.0,88.0,89.0,89.0,87.0,87.0,84.0,70.0,71.0,250.0,55.0,51.0,77.0,84.0,88.0,60.0,50.0,89.0,88.0,91.0,91.0,77.0,77.0,92.0,75.0,75.0,75.0,44.0,47.0,47.0,51.0,60.0,60.0,84.0,84.0,84.0,16.0,77.0,77.0,77.0,92.0,85.0,85.0,88.0,63.0,56.0,47.0,51.0,51.0,48.0,83.0,83.0,92.0,92.0,92.0,77.0,77.0,76.0,71.0,90.0,90.0,88.0,56.0,50.0,250.0,83.0,83.0,83.0,83.0,92.0,92.0,77.0,77.0,77.0,92.0,34.0,90.0,90.0,82.0,45.0,45.0,250.0,79.0,254.0,78.0,78.0,70.0,70.0,70.0,77.0,77.0,77.0,49.0,52.0,52.0,48.0,250.0,48.0,34.0,79.0,254.0,254.0,78.0,70.0,70.0,77.0,77.0,77.0,91.0,49.0,52.0,52.0,48.0,250.0,250.0,250.0,79.0,82.0,82.0,82.0,35.0,92.0,77.0,77.0,77.0,77.0,49.0,53.0,53.0,49.0,49.0,250.0,250.0,79.0,82.0,82.0,82.0,35.0,92.0,76.0,76.0,76.0,92.0,83.0,84.0,53.0,49.0,47.0,56.0,88.0,78.0,81.0,81.0,81.0,42.0,76.0,76.0,76.0,76.0,92.0,51.0,51.0,51.0,61.0,61.0,70.0,78.0,78.0,81.0,81.0,81.0,90.0,90.0,79.0,79.0,79.0,81.0,51.0,51.0,51.0,48.0,80.0,83.0,96.0,84.0,95.0,77.0,82.0,82.0,90.0,84.0,79.0,79.0,81.0,39.0,50.0,48.0,48.0,250.0,83.0,90.0,85.0,85.0,69.0,75.0,75.0,92.0,92.0,92.0,23.0,78.0,50.0,50.0,50.0,47.0,250.0,79.0,79.0,85.0,85.0,69.0,90.0,92.0,92.0,92.0,92.0,92.0,78.0,100.0,100.0,48.0,48.0,48.0,79.0,79.0,79.0,89.0,89.0,78.0,78.0,92.0,91.0,91.0,91.0,83.0,100.0,79.0,51.0,51.0,53.0,57.0,57.0,81.0,81.0,89.0,89.0,92.0,92.0,91.0,91.0,91.0,83.0
MOD15A2H.A2002113.h10v09.006.2020070115020.Fpar_500m,MOD15A2H,A2002113,Lat-3.834436Lon-73.31897Samp17Line17,2020070115020,64.0,36.0,250.0,33.0,5.0,39.0,42.0,250.0,250.0,250.0,250.0,250.0,94.0,90.0,90.0,92.0,90.0,74.0,53.0,250.0,59.0,5.0,63.0,54.0,79.0,79.0,77.0,77.0,91.0,94.0,93.0,93.0,90.0,93.0,41.0,33.0,250.0,59.0,16.0,89.0,89.0,88.0,68.0,77.0,89.0,91.0,93.0,91.0,91.0,93.0,94.0,32.0,32.0,46.0,51.0,49.0,54.0,54.0,13.0,60.0,89.0,89.0,92.0,93.0,90.0,90.0,94.0,94.0,29.0,42.0,89.0,57.0,37.0,44.0,44.0,11.0,61.0,11.0,76.0,89.0,76.0,86.0,86.0,88.0,94.0,83.0,87.0,82.0,82.0,41.0,47.0,250.0,41.0,88.0,11.0,84.0,84.0,76.0,91.0,88.0,88.0,95.0,53.0,88.0,85.0,82.0,41.0,62.0,250.0,56.0,254.0,87.0,11.0,94.0,87.0,92.0,95.0,95.0,94.0,8.0,4.0,60.0,60.0,250.0,67.0,59.0,89.0,254.0,254.0,11.0,94.0,92.0,92.0,94.0,94.0,93.0,47.0,47.0,47.0,47.0,250.0,250.0,250.0,57.0,57.0,89.0,94.0,94.0,90.0,93.0,94.0,94.0,94.0,47.0,47.0,47.0,47.0,47.0,250.0,250.0,50.0,53.0,86.0,94.0,94.0,91.0,94.0,94.0,94.0,89.0,89.0,89.0,55.0,49.0,49.0,60.0,50.0,87.0,87.0,91.0,94.0,94.0,91.0,95.0,94.0,94.0,94.0,58.0,58.0,62.0,69.0,69.0,60.0,88.0,92.0,92.0,93.0,93.0,93.0,93.0,95.0,94.0,94.0,94.0,77.0,71.0,72.0,69.0,69.0,89.0,94.0,95.0,95.0,94.0,91.0,94.0,93.0,95.0,94.0,94.0,94.0,19.0,19.0,72.0,64.0,250.0,90.0,88.0,87.0,87.0,88.0,91.0,94.0,94.0,95.0,94.0,94.0,94.0,33.0,33.0,59.0,42.0,250.0,46.0,27.0,18.0,24.0,88.0,84.0,88.0,88.0,89.0,95.0,89.0,89.0,28.0,28.0,64.0,50.0,50.0,44.0,41.0,41.0,16.0,45.0,59.0,59.0,59.0,85.0,84.0,71.0,89.0,76.0,76.0,31.0,21.0,32.0,55.0,27.0,27.0,24.0,31.0,35.0,88.0,88.0,100.0,87.0,71.0,71.0
MOD15A2H.A2002121.h10v09.006.2020070151932.Fpar_500m,MOD15A2H,A2002121,Lat-3.834436Lon-73.31897Samp17Line17,2020070151932,73.0,50.0,250.0,38.0,38.0,44.0,44.0,250.0,250.0,250.0,250.0,250.0,46.0,41.0,44.0,44.0,44.0,46.0,41.0,250.0,40.0,40.0,40.0,32.0,36.0,36.0,30.0,31.0,34.0,46.0,41.0,41.0,44.0,44.0,46.0,44.0,250.0,38.0,28.0,40.0,40.0,40.0,54.0,30.0,34.0,34.0,32.0,32.0,32.0,44.0,50.0,31.0,30.0,35.0,28.0,28.0,28.0,23.0,25.0,25.0,30.0,30.0,32.0,32.0,32.0,32.0,55.0,90.0,35.0,35.0,30.0,28.0,29.0,23.0,25.0,26.0,37.0,42.0,30.0,30.0,34.0,34.0,100.0,100.0,28.0,35.0,37.0,45.0,45.0,30.0,31.0,250.0,31.0,31.0,43.0,43.0,34.0,34.0,34.0,100.0,82.0,26.0,48.0,37.0,37.0,48.0,37.0,31.0,250.0,31.0,254.0,25.0,25.0,26.0,32.0,33.0,30.0,30.0,30.0,42.0,45.0,36.0,36.0,250.0,28.0,26.0,38.0,254.0,254.0,21.0,21.0,44.0,58.0,21.0,21.0,30.0,49.0,36.0,36.0,36.0,250.0,250.0,250.0,38.0,38.0,23.0,23.0,30.0,30.0,79.0,21.0,21.0,34.0,43.0,43.0,30.0,30.0,34.0,250.0,250.0,38.0,38.0,20.0,23.0,21.0,79.0,79.0,65.0,65.0,46.0,49.0,32.0,30.0,30.0,33.0,34.0,37.0,37.0,33.0,30.0,30.0,23.0,24.0,33.0,42.0,42.0,33.0,37.0,33.0,33.0,33.0,42.0,42.0,53.0,79.0,79.0,79.0,30.0,37.0,33.0,33.0,33.0,38.0,38.0,37.0,49.0,33.0,33.0,27.0,100.0,100.0,100.0,100.0,79.0,37.0,37.0,37.0,30.0,32.0,30.0,24.0,58.0,30.0,30.0,30.0,250.0,100.0,100.0,100.0,100.0,100.0,50.0,50.0,50.0,20.0,89.0,34.0,53.0,30.0,30.0,30.0,28.0,250.0,97.0,97.0,88.0,88.0,88.0,43.0,50.0,26.0,26.0,89.0,66.0,28.0,47.0,47.0,37.0,37.0,37.0,37.0,97.0,88.0,88.0,88.0,47.0,90.0,43.0,29.0,45.0,41.0,27.0,47.0,47.0,37.0,37.0,37.0,38.0,38.0,38.0,47.0,87.0,94.0,94.0,35.0,49.0,43.0,43.0,20.0
